0.4978219019954182		SimpleArgument(AMG Global,List([0, 2)))	Relation(are,List([3, 6)))	SimpleArgument(a Toronto - based entertainment company,List([7, 46)))	We are a Toronto-based privately owned media and entertainment company.
0.4978219019954182		SimpleArgument(AMG Global,List([0, 2)))	Relation(are,List([3, 6)))	SimpleArgument(a Toronto - based privately owned media,List([7, 46)))	We are a Toronto-based privately owned media and entertainment company.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Marketing,List([30, 46)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Deevel Promotion,List([30, 53)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9205930666576075		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Totally Useless T - Shirts,List([30, 63)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Overdrive Xtreme Sports,List([30, 60)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Graffiti TV,List([30, 48)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Sabrinas Songs / SOCAN,List([30, 59)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Attackin ' Tunes Music Publishing,List([30, 70)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack AttackTrax Music Supervision,List([30, 65)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
0.9331122000034606		SimpleArgument(Attack Media Group,List([0, 18)))	Relation(includes,List([19, 27)))	SimpleArgument(Attack Kidz Attack Entertainment,List([30, 62)))	Attack Media Group includes: Attack Records, Kidz Attack Entertainment, AttackTrax Music Supervision, Attackin' Tunes Music Publishing, Sabrinas Songs/SOCAN, Attack Filmworks, Attack TV, Graffiti TV (GTV), Overdrive Xtreme Sports, Totally Useless T-Shirts and Deevel Promotion & Marketing.
